ticks,inventory-position,ss-position,cost,revenue,profit,shortage-cost-now,shortage-amount,common-demand,disruption,total-reservation-quantity
0,0,520,61670,4900,-56770,0,0,98,false,0
1,0,520,61770,10250,-51520,0,0,107,false,0
2,0,520,61870,15100,-46770,0,0,97,false,0
3,0,520,61970,20150,-41820,0,0,101,false,0
4,0,520,62070,24550,-37520,0,0,88,false,0
5,0,520,62170,29600,-32570,0,0,101,false,0
6,0,419,62250.57692307692,34650,-27600.576923076922,0,0,101,true,0
7,0,306,62309.42307692308,40300,-22009.423076923078,0,0,113,true,0
8,0,206,62349.03846153846,45300,-17049.03846153846,0,0,100,true,0
9,0,102,62368.653846153844,50500,-11868.653846153844,0,0,104,true,0
10,0,5,62369.61538461538,55350,-7019.615384615383,0,0,97,true,0
11,0,0,62369.61538461538,55600,-6769.615384615383,0,88,93,true,0
12,0,0,62369.61538461538,55600,-6769.615384615383,0,87,87,true,0
13,0,0,62369.61538461538,55600,-6769.615384615383,0,105,105,true,0
14,0,520,67669.61538461538,60100,-7569.615384615376,0,0,90,false,0
15,0,520,67769.61538461538,65500,-2269.6153846153757,0,12,120,false,0
16,0,520,67869.61538461538,70800,2930.3846153846243,0,0,106,false,0
17,0,520,67969.61538461538,76200,8230.384615384624,0,0,108,false,0
18,0,520,68069.61538461538,81600,13530.384615384624,0,3,111,false,0
19,0,520,68169.61538461538,85900,17730.384615384624,0,0,86,false,0
20,0,520,68269.61538461538,91250,22980.384615384624,0,0,107,false,0
21,0,520,68369.61538461538,95850,27480.384615384624,0,0,92,false,0
22,0,520,68469.61538461538,100850,32380.384615384624,0,0,100,false,0
23,0,520,68569.61538461538,105650,37080.384615384624,0,0,96,false,0
24,0,520,68669.61538461538,110800,42130.384615384624,0,0,103,false,0
25,0,520,68769.61538461538,116200,47430.384615384624,0,13,121,false,0
26,0,520,68869.61538461538,120800,51930.384615384624,0,0,92,false,0
27,0,520,68969.61538461538,126200,57230.384615384624,0,0,108,false,0
