ticks,inventory-position,ss-position,cost,revenue,profit,shortage-cost-now,shortage-amount,common-demand,disruption,total-reservation-quantity
0,0,0,108114,4900,-103214,0,0,98,false,498
1,0,0,108114,10050,-98064,0,4,107,false,498
2,0,0,108114,14900,-93214,0,0,97,false,498
3,0,0,108114,19950,-88164,0,0,101,false,498
4,0,0,108114,24350,-83764,0,0,88,false,498
5,0,0,108114,29400,-78714,0,0,101,false,498
6,0,0,108114,34450,-73664,0,0,101,false,498
7,0,0,108114,39600,-68514,0,10,113,false,498
8,0,0,108114,44600,-63514,0,0,100,false,498
9,0,0,108114,49750,-58364,0,1,104,false,498
10,0,0,108114,54600,-53514,0,0,97,false,498
11,0,0,108114,59250,-48864,0,0,93,false,498
12,0,0,108114,63600,-44514,0,0,87,false,498
13,0,0,108114,68750,-39364,0,2,105,false,498
14,0,0,108114,73250,-34864,0,0,90,false,498
15,0,0,108114,78400,-29714,0,17,120,false,498
16,0,0,108114,83550,-24564,0,3,106,false,498
17,0,0,108114,88700,-19414,0,5,108,false,498
18,0,0,108114,93850,-14264,0,8,111,false,498
19,0,0,108114,98150,-9964,0,0,86,false,498
20,0,0,108114,103300,-4814,0,4,107,false,498
21,0,0,108114,107900,-214,0,0,92,false,498
22,0,0,108114,112900,4786,0,0,100,false,498
23,0,0,108114,117700,9586,0,0,96,false,498
24,0,0,108114,122850,14736,0,0,103,false,498
25,0,0,108114,128000,19886,0,18,121,false,498
26,0,0,108114,132600,24486,0,0,92,false,498
27,0,0,110814,138000,27186,0,0,108,true,390
28,0,0,113114,142600,29486,0,0,92,true,298
29,0,0,113114,146150,33036,0,0,71,false,298
30,0,0,113114,150000,36886,0,0,77,false,298
31,0,0,113114,155150,42036,0,4,107,false,298
32,0,0,115389,159700,44311,0,0,91,true,207
33,0,0,115389,164750,49361,0,0,101,false,207
34,0,0,115389,169700,54311,0,0,99,false,207
35,0,0,115389,174850,59461,0,6,109,false,207
36,0,0,115389,179100,63711,0,0,85,false,207
37,0,0,115389,183700,68311,0,0,92,false,207
38,0,0,115389,188850,73461,0,10,113,false,207
39,0,0,115389,193200,77811,0,0,87,false,207
40,0,0,115389,198050,82661,0,0,97,false,207
41,0,0,115389,203200,87811,0,3,106,false,207
42,0,0,115389,207800,92411,0,0,92,false,207
43,0,0,117989,213000,95011,0,0,104,true,103
44,0,0,117989,217300,99311,0,0,86,false,103
45,0,0,117989,221600,103611,0,0,86,false,103
46,0,0,117989,226300,108311,0,0,94,false,103
47,0,0,117989,231450,113461,0,7,110,false,103
48,0,0,117989,236050,118061,0,0,92,false,103
49,0,0,117989,241200,123211,0,7,110,false,103
50,0,0,117989,246350,128361,0,3,106,false,103
51,0,0,117989,251250,133261,0,0,98,false,103
52,0,0,226103,256250,30147,0,0,100,false,498
53,0,0,226103,261350,35247,0,0,102,false,498
54,0,0,226103,265950,39847,0,0,92,false,498
