ticks,inventory-position,ss-position,cost,revenue,profit,shortage-cost-now,shortage-amount,common-demand,disruption,total-reservation-quantity
0,0,0,114510,4900,-109610,0,0,98,false,2630
1,0,0,114510,10050,-104460,0,4,107,false,2630
2,0,0,114510,14900,-99610,0,0,97,false,2630
3,0,0,114510,19950,-94560,0,0,101,false,2630
4,0,0,114510,24350,-90160,0,0,88,false,2630
5,0,0,114510,29400,-85110,0,0,101,false,2630
6,0,0,114510,34450,-80060,0,0,101,false,2630
7,0,0,114510,39600,-74910,0,10,113,false,2630
8,0,0,114510,44600,-69910,0,0,100,false,2630
9,0,0,114510,49750,-64760,0,1,104,false,2630
10,0,0,114510,54600,-59910,0,0,97,false,2630
11,0,0,114510,59250,-55260,0,0,93,false,2630
12,0,0,114510,63600,-50910,0,0,87,false,2630
13,0,0,114510,68750,-45760,0,2,105,false,2630
14,0,0,114510,73250,-41260,0,0,90,false,2630
15,0,0,114510,78400,-36110,0,17,120,false,2630
16,0,0,114510,83550,-30960,0,3,106,false,2630
17,0,0,114510,88700,-25810,0,5,108,false,2630
18,0,0,114510,93850,-20660,0,8,111,false,2630
19,0,0,114510,98150,-16360,0,0,86,false,2630
20,0,0,114510,103300,-11210,0,4,107,false,2630
21,0,0,114510,107900,-6610,0,0,92,false,2630
22,0,0,114510,112900,-1610,0,0,100,false,2630
23,0,0,114510,117700,3190,0,0,96,false,2630
24,0,0,114510,122850,8340,0,0,103,false,2630
25,0,0,114510,128000,13490,0,18,121,false,2630
26,0,0,114510,132600,18090,0,0,92,false,2630
27,0,0,114510,137750,23240,0,5,108,false,2630
28,0,0,114510,142350,27840,0,0,92,false,2630
29,0,0,114510,145900,31390,0,0,71,false,2630
30,0,0,114510,149750,35240,0,0,77,false,2630
31,0,0,114510,154900,40390,0,4,107,false,2630
32,0,0,114510,159450,44940,0,0,91,false,2630
33,0,0,114510,164500,49990,0,0,101,false,2630
34,0,0,114510,169450,54940,0,0,99,false,2630
35,0,0,114510,174600,60090,0,6,109,false,2630
36,0,0,114510,178850,64340,0,0,85,false,2630
37,0,0,114510,183450,68940,0,0,92,false,2630
38,0,0,114510,188600,74090,0,10,113,false,2630
39,0,0,114510,192950,78440,0,0,87,false,2630
40,0,0,114510,197800,83290,0,0,97,false,2630
41,0,0,114510,202950,88440,0,3,106,false,2630
42,0,0,114510,207550,93040,0,0,92,false,2630
43,0,0,114510,212700,98190,0,1,104,false,2630
44,0,0,114510,217000,102490,0,0,86,false,2630
45,0,0,114510,221300,106790,0,0,86,false,2630
46,0,0,114510,226000,111490,0,0,94,false,2630
47,0,0,114510,231150,116640,0,7,110,false,2630
48,0,0,114510,235750,121240,0,0,92,false,2630
49,0,0,114510,240900,126390,0,7,110,false,2630
50,0,0,114510,246050,131540,0,3,106,false,2630
51,0,0,114510,250950,136440,0,0,98,false,2630
52,0,0,229020,255950,26930,0,0,100,false,2630
53,0,0,229020,261050,32030,0,0,102,false,2630
54,0,0,229020,265650,36630,0,0,92,false,2630
55,0,0,229020,270800,41780,0,2,105,false,2630
56,0,0,229020,275700,46680,0,0,98,false,2630
57,0,0,229020,280850,51830,0,4,107,false,2630
58,0,0,229020,286000,56980,0,5,108,false,2630
59,0,0,229020,291100,62080,0,0,102,false,2630
60,0,0,229020,295950,66930,0,0,97,false,2630
61,0,0,229020,299600,70580,0,0,73,false,2630
62,0,0,229020,304750,75730,0,22,125,false,2630
63,0,0,229020,309200,80180,0,0,89,false,2630
64,0,0,229020,313900,84880,0,0,94,false,2630
65,0,0,229020,319050,90030,0,4,107,false,2630
66,0,0,231960,323950,91990,0,0,98,true,2532
67,0,0,234540,328250,93710,0,0,86,true,2446
68,0,0,237750,333600,95850,0,0,107,true,2339
69,0,0,240630,338400,97770,0,0,96,true,2243
70,0,0,243270,342800,99530,0,0,88,true,2155
71,0,0,245490,346500,101010,0,0,74,true,2081
72,0,0,248040,350750,102710,0,0,85,true,1996
73,0,0,251100,355850,104750,0,0,102,true,1894
74,0,0,253980,360650,106670,0,0,96,true,1798
75,0,0,257130,365900,108770,0,0,105,true,1693
76,0,0,260160,370950,110790,0,0,101,true,1592
77,0,0,263310,376200,112890,0,0,105,true,1487
78,0,0,263310,381100,117790,0,0,98,false,1487
79,0,0,263310,386250,122940,0,18,121,false,1487
80,0,0,263310,390550,127240,0,0,86,false,1487
81,0,0,263310,395500,132190,0,0,99,false,1487
