ticks,inventory-position,ss-position,cost,revenue,profit,shortage-cost-now,shortage-amount,common-demand,disruption,total-reservation-quantity
0,0,97,108578.65384615384,4900,-103678.65384615384,0,0,98,false,0
1,0,97,108597.30769230769,10050,-98547.30769230769,0,4,107,false,0
2,0,97,108615.96153846153,14900,-93715.96153846153,0,0,97,false,0
3,0,97,108634.61538461538,19950,-88684.61538461538,0,0,101,false,0
4,0,97,108653.26923076922,24350,-84303.26923076922,0,0,88,false,0
5,0,97,108671.92307692306,29400,-79271.92307692306,0,0,101,false,0
6,0,97,108690.57692307691,34450,-74240.57692307691,0,0,101,false,0
7,0,97,108709.23076923075,39600,-69109.23076923075,0,10,113,false,0
8,0,97,108727.8846153846,44600,-64127.884615384595,0,0,100,false,0
9,0,97,108746.53846153844,49750,-58996.53846153844,0,1,104,false,0
10,0,97,108765.19230769228,54600,-54165.19230769228,0,0,97,false,0
11,0,97,108783.84615384613,59250,-49533.84615384613,0,0,93,false,0
12,0,97,108802.49999999997,63600,-45202.49999999997,0,0,87,false,0
13,0,97,108821.15384615381,68750,-40071.153846153815,0,2,105,false,0
14,0,97,108839.80769230766,73250,-35589.80769230766,0,0,90,false,0
15,0,97,108858.4615384615,78400,-30458.461538461503,0,17,120,false,0
16,0,97,108877.11538461535,83550,-25327.115384615347,0,3,106,false,0
17,0,97,108895.76923076919,88700,-20195.76923076919,0,5,108,false,0
18,0,97,108914.42307692303,93850,-15064.423076923034,0,8,111,false,0
19,0,97,108933.07692307688,98150,-10783.076923076878,0,0,86,false,0
20,0,97,108951.73076923072,103300,-5651.730769230722,0,4,107,false,0
21,0,97,108970.38461538457,107900,-1070.3846153845661,0,0,92,false,0
22,0,97,108989.03846153841,112900,3910.96153846159,0,0,100,false,0
23,0,97,109007.69230769225,117700,8692.307692307746,0,0,96,false,0
24,0,97,109026.3461538461,122850,13823.653846153902,0,0,103,false,0
25,0,97,109044.99999999994,128000,18955.00000000006,0,18,121,false,0
26,0,97,109063.65384615379,132600,23536.346153846214,0,0,92,false,0
