ticks,inventory-position,ss-position,cost,revenue,profit,shortage-cost-now,shortage-amount,common-demand,disruption,total-reservation-quantity
0,0,0,111937,4900,-107037,0,0,98,true,727
1,0,0,111937,10050,-101887,0,4,107,false,727
2,0,0,111937,14900,-97037,0,0,97,false,727
3,0,0,111937,19950,-91987,0,0,101,false,727
4,0,0,111937,24350,-87587,0,0,88,false,727
5,0,0,111937,29400,-82537,0,0,101,false,727
6,0,0,111937,34450,-77487,0,0,101,false,727
7,0,0,111937,39600,-72337,0,10,113,false,727
8,0,0,111937,44600,-67337,0,0,100,false,727
9,0,0,111937,49750,-62187,0,1,104,false,727
10,0,0,111937,54600,-57337,0,0,97,false,727
11,0,0,111937,59250,-52687,0,0,93,false,727
12,0,0,111937,63600,-48337,0,0,87,false,727
13,0,0,111937,68750,-43187,0,2,105,false,727
14,0,0,111937,73250,-38687,0,0,90,false,727
15,0,0,111937,78400,-33537,0,17,120,false,727
16,0,0,111937,83550,-28387,0,3,106,false,727
17,0,0,111937,88700,-23237,0,5,108,false,727
18,0,0,111937,93850,-18087,0,8,111,false,727
19,0,0,111937,98150,-13787,0,0,86,false,727
20,0,0,111937,103300,-8637,0,4,107,false,727
21,0,0,111937,107900,-4037,0,0,92,false,727
22,0,0,111937,112900,963,0,0,100,false,727
23,0,0,111937,117700,5763,0,0,96,false,727
24,0,0,111937,122850,10913,0,0,103,false,727
25,0,0,111937,128000,16063,0,18,121,false,727
26,0,0,111937,132600,20663,0,0,92,false,727
27,0,0,111937,137750,25813,0,5,108,false,727
28,0,0,111937,142350,30413,0,0,92,false,727
29,0,0,111937,145900,33963,0,0,71,false,727
30,0,0,111937,149750,37813,0,0,77,false,727
31,0,0,111937,154900,42963,0,4,107,false,727
32,0,0,111937,159450,47513,0,0,91,false,727
33,0,0,111937,164500,52563,0,0,101,false,727
34,0,0,111937,169450,57513,0,0,99,false,727
35,0,0,111937,174600,62663,0,6,109,false,727
36,0,0,111937,178850,66913,0,0,85,false,727
37,0,0,111937,183450,71513,0,0,92,false,727
38,0,0,111937,188600,76663,0,10,113,false,727
39,0,0,111937,192950,81013,0,0,87,false,727
40,0,0,111937,197800,85863,0,0,97,false,727
41,0,0,115011,203100,88089,0,0,106,true,621
42,0,0,117679,207700,90021,0,0,92,true,529
43,0,0,120695,212900,92205,0,0,104,true,425
44,0,0,120695,217200,96505,0,0,86,false,425
45,0,0,120695,221500,100805,0,0,86,false,425
46,0,0,120695,226200,105505,0,0,94,false,425
47,0,0,120695,231350,110655,0,7,110,false,425
48,0,0,120695,235950,115255,0,0,92,false,425
49,0,0,120695,241100,120405,0,7,110,false,425
50,0,0,120695,246250,125555,0,3,106,false,425
51,0,0,120695,251150,130455,0,0,98,false,425
52,0,0,229790,256150,26360,0,0,100,false,825
53,0,0,229790,261250,31460,0,0,102,false,825
54,0,0,229790,265850,36060,0,0,92,false,825
55,0,0,232835,271100,38265,0,0,105,true,720
56,0,0,235677,276000,40323,0,0,98,true,622
57,0,0,235677,281150,45473,0,4,107,false,622
58,0,0,235677,286300,50623,0,5,108,false,622
59,0,0,235677,291400,55723,0,0,102,false,622
60,0,0,238490,296250,57760,0,0,97,true,525
61,0,0,240607,299900,59293,0,0,73,true,452
62,0,0,240607,305050,64443,0,22,125,false,452
63,0,0,240607,309500,68893,0,0,89,false,452
64,0,0,243333,314200,70867,0,0,94,true,358
65,0,0,243333,319350,76017,0,4,107,false,358
66,0,0,243333,324250,80917,0,0,98,false,358
67,0,0,243333,328550,85217,0,0,86,false,358
68,0,0,243333,333700,90367,0,4,107,false,358
69,0,0,243333,338500,95167,0,0,96,false,358
70,0,0,243333,342900,99567,0,0,88,false,358
71,0,0,243333,346600,103267,0,0,74,false,358
72,0,0,243333,350850,107517,0,0,85,false,358
73,0,0,243333,355950,112617,0,0,102,false,358
74,0,0,243333,360750,117417,0,0,96,false,358
