ticks,inventory-position,ss-position,cost,revenue,profit,shortage-cost-now,shortage-amount,common-demand,disruption,total-reservation-quantity
0,0,0,133921,4900,-129021,0,0,98,false,1307
1,0,0,133921,9900,-124021,0,7,107,false,1307
2,0,0,133921,14750,-119171,0,0,97,false,1307
3,0,0,133921,19750,-114171,0,1,101,false,1307
4,0,0,133921,24150,-109771,0,0,88,false,1307
5,0,0,133921,29150,-104771,0,1,101,false,1307
6,0,0,133921,34150,-99771,0,1,101,false,1307
7,0,0,133921,39150,-94771,0,13,113,false,1307
8,0,0,133921,44150,-89771,0,0,100,false,1307
9,0,0,133921,49150,-84771,0,4,104,false,1307
10,0,0,133921,54000,-79921,0,0,97,false,1307
11,0,0,133921,58650,-75271,0,0,93,false,1307
12,0,0,133921,63000,-70921,0,0,87,false,1307
13,0,0,133921,68000,-65921,0,5,105,false,1307
14,0,0,133921,72500,-61421,0,0,90,false,1307
15,0,0,133921,77500,-56421,0,20,120,false,1307
16,0,0,133921,82500,-51421,0,6,106,false,1307
17,0,0,133921,87500,-46421,0,8,108,false,1307
18,0,0,133921,92500,-41421,0,11,111,false,1307
19,0,0,133921,96800,-37121,0,0,86,false,1307
20,0,0,133921,101800,-32121,0,7,107,false,1307
21,0,0,133921,106400,-27521,0,0,92,false,1307
22,0,0,133921,111400,-22521,0,0,100,false,1307
23,0,0,133921,116200,-17721,0,0,96,false,1307
24,0,0,133921,121200,-12721,0,3,103,false,1307
25,0,0,133921,126200,-7721,0,21,121,false,1307
26,0,0,133921,130800,-3121,0,0,92,false,1307
27,0,0,133921,135800,1879,0,8,108,false,1307
28,0,0,133921,140400,6479,0,0,92,false,1307
29,0,0,133921,143950,10029,0,0,71,false,1307
30,0,0,133921,147800,13879,0,0,77,false,1307
31,0,0,133921,152800,18879,0,7,107,false,1307
32,0,0,133921,157350,23429,0,0,91,false,1307
33,0,0,133921,162350,28429,0,1,101,false,1307
34,0,0,133921,167300,33379,0,0,99,false,1307
35,0,0,133921,172300,38379,0,9,109,false,1307
36,0,0,133921,176550,42629,0,0,85,false,1307
37,0,0,133921,181150,47229,0,0,92,false,1307
38,0,0,133921,186150,52229,0,13,113,false,1307
39,0,0,133921,190500,56579,0,0,87,false,1307
40,0,0,136346,195350,59004,0,0,97,true,1210
41,0,0,138996,200650,61654,0,0,106,true,1104
42,0,0,141296,205250,63954,0,0,92,true,1012
43,0,0,141296,210250,68954,0,4,104,false,1012
44,0,0,141296,214550,73254,0,0,86,false,1012
45,0,0,141296,218850,77554,0,0,86,false,1012
46,0,0,141296,223550,82254,0,0,94,false,1012
47,0,0,141296,228550,87254,0,10,110,false,1012
48,0,0,141296,233150,91854,0,0,92,false,1012
49,0,0,141296,238150,96854,0,10,110,false,1012
50,0,0,141296,243150,101854,0,6,106,false,1012
51,0,0,141296,248050,106754,0,0,98,false,1012
