ticks,inventory-position,ss-position,cost,revenue,profit,shortage-cost-now,shortage-amount,common-demand,disruption,total-reservation-quantity
0,0,0,152040,4850,-147190,0,1,98,false,0
1,0,0,152040,9700,-142340,0,10,107,false,0
2,0,0,152040,14550,-137490,0,0,97,false,0
3,0,0,152040,19400,-132640,0,4,101,false,0
4,0,0,152040,23800,-128240,0,0,88,false,0
5,0,0,152040,28650,-123390,0,4,101,false,0
6,0,0,152040,28650,-123390,0,101,101,true,0
7,0,0,152040,28650,-123390,0,113,113,true,0
8,0,0,152040,28650,-123390,0,100,100,true,0
9,0,0,152040,28650,-123390,0,104,104,true,0
10,0,0,152040,28650,-123390,0,97,97,true,0
11,0,0,152040,28650,-123390,0,93,93,true,0
12,0,0,152040,28650,-123390,0,87,87,true,0
13,0,0,152040,28650,-123390,0,105,105,true,0
14,0,0,152040,33150,-118890,0,0,90,false,0
15,0,0,152040,38000,-114040,0,23,120,false,0
16,0,0,152040,42850,-109190,0,9,106,false,0
17,0,0,152040,47700,-104340,0,11,108,false,0
18,0,0,152040,52550,-99490,0,14,111,false,0
19,0,0,152040,56850,-95190,0,0,86,false,0
20,0,0,152040,61700,-90340,0,10,107,false,0
21,0,0,152040,66300,-85740,0,0,92,false,0
22,0,0,152040,71150,-80890,0,3,100,false,0
23,0,0,152040,75950,-76090,0,0,96,false,0
24,0,0,152040,80800,-71240,0,6,103,false,0
25,0,0,152040,85650,-66390,0,24,121,false,0
26,0,0,152040,90250,-61790,0,0,92,false,0
27,0,0,152040,95100,-56940,0,11,108,false,0
28,0,0,152040,99700,-52340,0,0,92,false,0
29,0,0,152040,103250,-48790,0,0,71,false,0
30,0,0,152040,107100,-44940,0,0,77,false,0
31,0,0,152040,111950,-40090,0,10,107,false,0
32,0,0,152040,116500,-35540,0,0,91,false,0
33,0,0,152040,121350,-30690,0,4,101,false,0
34,0,0,152040,126200,-25840,0,2,99,false,0
35,0,0,152040,131050,-20990,0,12,109,false,0
36,0,0,152040,135300,-16740,0,0,85,false,0
37,0,0,152040,139900,-12140,0,0,92,false,0
38,0,0,152040,144750,-7290,0,16,113,false,0
39,0,0,152040,149100,-2940,0,0,87,false,0
40,0,0,152040,153950,1910,0,0,97,false,0
41,0,0,152040,158800,6760,0,9,106,false,0
42,0,0,152040,163400,11360,0,0,92,false,0
43,0,0,152040,168250,16210,0,7,104,false,0
44,0,0,152040,172550,20510,0,0,86,false,0
45,0,0,152040,176850,24810,0,0,86,false,0
46,0,0,152040,181550,29510,0,0,94,false,0
47,0,0,152040,186400,34360,0,13,110,false,0
48,0,0,152040,191000,38960,0,0,92,false,0
49,0,0,152040,195850,43810,0,13,110,false,0
50,0,0,152040,200700,48660,0,9,106,false,0
51,0,0,152040,205550,53510,0,1,98,false,0
52,0,0,304080,210400,-93680,0,3,100,false,0
53,0,0,304080,215250,-88830,0,5,102,false,0
54,0,0,304080,219850,-84230,0,0,92,false,0
55,0,0,304080,224700,-79380,0,8,105,false,0
56,0,0,304080,229550,-74530,0,1,98,false,0
57,0,0,304080,234400,-69680,0,10,107,false,0
58,0,0,304080,239250,-64830,0,11,108,false,0
59,0,0,304080,244100,-59980,0,5,102,false,0
60,0,0,304080,248950,-55130,0,0,97,false,0
61,0,0,304080,252600,-51480,0,0,73,false,0
62,0,0,304080,257450,-46630,0,28,125,false,0
63,0,0,304080,261900,-42180,0,0,89,false,0
64,0,0,304080,266600,-37480,0,0,94,false,0
65,0,0,304080,271450,-32630,0,10,107,false,0
66,0,0,304080,276300,-27780,0,1,98,false,0
67,0,0,304080,280600,-23480,0,0,86,false,0
68,0,0,304080,285450,-18630,0,10,107,false,0
69,0,0,304080,290250,-13830,0,0,96,false,0
70,0,0,304080,294650,-9430,0,0,88,false,0
71,0,0,304080,298350,-5730,0,0,74,false,0
72,0,0,304080,302600,-1480,0,0,85,false,0
73,0,0,304080,307450,3370,0,5,102,false,0
74,0,0,304080,312250,8170,0,0,96,false,0
75,0,0,304080,317100,13020,0,8,105,false,0
76,0,0,304080,321950,17870,0,4,101,false,0
77,0,0,304080,326800,22720,0,8,105,false,0
78,0,0,304080,331650,27570,0,1,98,false,0
79,0,0,304080,336500,32420,0,24,121,false,0
80,0,0,304080,340800,36720,0,0,86,false,0
81,0,0,304080,345650,41570,0,2,99,false,0
82,0,0,304080,349800,45720,0,0,83,false,0
83,0,0,304080,354050,49970,0,0,85,false,0
84,0,0,304080,358800,54720,0,0,95,false,0
85,0,0,304080,363100,59020,0,0,86,false,0
86,0,0,304080,367600,63520,0,0,90,false,0
87,0,0,304080,371650,67570,0,0,81,false,0
88,0,0,304080,375900,71820,0,0,85,false,0
89,0,0,304080,380750,76670,0,18,115,false,0
90,0,0,304080,384650,80570,0,0,78,false,0
91,0,0,304080,388400,84320,0,0,75,false,0
92,0,0,304080,393250,89170,0,13,110,false,0
93,0,0,304080,397800,93720,0,0,91,false,0
94,0,0,304080,402400,98320,0,0,92,false,0
95,0,0,304080,407250,103170,0,12,109,false,0
96,0,0,304080,412100,108020,0,6,103,false,0
97,0,0,304080,416900,112820,0,0,96,false,0
98,0,0,304080,421750,117670,0,8,105,false,0
99,0,0,304080,426300,122220,0,0,91,false,0
100,0,0,304080,430900,126820,0,0,92,false,0
101,0,0,304080,434850,130770,0,0,79,false,0
102,0,0,304080,439700,135620,0,16,113,false,0
103,0,0,304080,444550,140470,0,6,103,false,0
104,0,0,456120,449400,-6720,0,16,113,false,0
105,0,0,456120,449400,-6720,0,101,101,true,0
106,0,0,456120,449400,-6720,0,86,86,true,0
107,0,0,456120,449400,-6720,0,86,86,true,0
108,0,0,456120,453800,-2320,0,0,88,false,0
109,0,0,456120,458550,2430,0,0,95,false,0
110,0,0,456120,463400,7280,0,9,106,false,0
111,0,0,456120,468250,12130,0,4,101,false,0
112,0,0,456120,473100,16980,0,8,105,false,0
113,0,0,456120,477950,21830,0,10,107,false,0
114,0,0,456120,482100,25980,0,0,83,false,0
115,0,0,456120,486850,30730,0,0,95,false,0
116,0,0,456120,491400,35280,0,0,91,false,0
117,0,0,456120,496250,40130,0,8,105,false,0
118,0,0,456120,501100,44980,0,12,109,false,0
119,0,0,456120,505950,49830,0,15,112,false,0
120,0,0,456120,510800,54680,0,4,101,false,0
121,0,0,456120,515550,59430,0,0,95,false,0
122,0,0,456120,520400,64280,0,26,123,false,0
123,0,0,456120,525100,68980,0,0,94,false,0
124,0,0,456120,529950,73830,0,0,97,false,0
125,0,0,456120,534350,78230,0,0,88,false,0
126,0,0,456120,539200,83080,0,12,109,false,0
127,0,0,456120,543550,87430,0,0,87,false,0
128,0,0,456120,548400,92280,0,8,105,false,0
129,0,0,456120,553250,97130,0,0,97,false,0
130,0,0,456120,558100,101980,0,6,103,false,0
131,0,0,456120,562550,106430,0,0,89,false,0
132,0,0,456120,567400,111280,0,6,103,false,0
133,0,0,456120,572150,116030,0,0,95,false,0
134,0,0,456120,576800,120680,0,0,93,false,0
135,0,0,456120,581650,125530,0,14,111,false,0
136,0,0,456120,586500,130380,0,8,105,false,0
137,0,0,456120,591350,135230,0,2,99,false,0
138,0,0,456120,596200,140080,0,8,105,false,0
139,0,0,456120,601050,144930,0,3,100,false,0
140,0,0,456120,605900,149780,0,16,113,false,0
141,0,0,456120,610750,154630,0,12,109,false,0
142,0,0,456120,615300,159180,0,0,91,false,0
143,0,0,456120,620150,164030,0,16,113,false,0
144,0,0,456120,625000,168880,0,8,105,false,0
145,0,0,456120,629850,173730,0,7,104,false,0
146,0,0,456120,634700,178580,0,14,111,false,0
147,0,0,456120,639100,182980,0,0,88,false,0
148,0,0,456120,643950,187830,0,6,103,false,0
149,0,0,456120,648800,192680,0,8,105,false,0
150,0,0,456120,653400,197280,0,0,92,false,0
151,0,0,456120,657000,200880,0,0,72,false,0
152,0,0,456120,661850,205730,0,9,106,false,0
153,0,0,456120,666600,210480,0,0,95,false,0
154,0,0,456120,671450,215330,0,9,106,false,0
155,0,0,456120,676300,220180,0,2,99,false,0
156,0,0,608160,681150,72990,0,19,116,false,0
157,0,0,608160,685950,77790,0,0,96,false,0
