ticks,inventory-position,ss-position,cost,revenue,profit,shortage-cost-now,shortage-amount,common-demand,disruption,total-reservation-quantity
0,0,515,117019.03846153847,4900,-112119.03846153847,0,0,98,false,0
1,0,515,117118.07692307694,10050,-107068.07692307694,0,4,107,false,0
2,0,515,117217.1153846154,14900,-102317.1153846154,0,0,97,false,0
3,0,515,117316.15384615387,19950,-97366.15384615387,0,0,101,false,0
4,0,515,117415.19230769234,24350,-93065.19230769234,0,0,88,false,0
5,0,515,117514.23076923081,29400,-88114.23076923081,0,0,101,false,0
6,0,515,117613.26923076928,34450,-83163.26923076928,0,0,101,false,0
7,0,515,117712.30769230775,39600,-78112.30769230775,0,10,113,false,0
8,0,515,117811.34615384621,44600,-73211.34615384621,0,0,100,false,0
9,0,515,117910.38461538468,49750,-68160.38461538468,0,1,104,false,0
10,0,515,118009.42307692315,54600,-63409.42307692315,0,0,97,false,0
11,0,422,118090.576923077,59250,-58840.576923076995,0,0,93,true,0
12,0,515,120049.61538461546,63600,-56449.61538461546,0,0,87,false,0
13,0,515,120148.65384615393,68750,-51398.65384615393,0,2,105,false,0
14,0,515,120247.6923076924,73250,-46997.6923076924,0,0,90,false,0
15,0,515,120346.73076923087,78400,-41946.73076923087,0,17,120,false,0
16,0,515,120445.76923076934,83550,-36895.769230769336,0,3,106,false,0
17,0,515,120544.8076923078,88700,-31844.807692307804,0,5,108,false,0
18,0,515,120643.84615384627,93850,-26793.846153846273,0,8,111,false,0
19,0,515,120742.88461538474,98150,-22592.88461538474,0,0,86,false,0
20,0,515,120841.92307692321,103300,-17541.92307692321,0,4,107,false,0
21,0,515,120940.96153846168,107900,-13040.961538461677,0,0,92,false,0
22,0,515,121040.00000000015,112900,-8140.0000000001455,0,0,100,false,0
23,0,515,121139.03846153861,117700,-3439.038461538614,0,0,96,false,0
24,0,515,121238.07692307708,122850,1611.923076922918,0,0,103,false,0
25,0,515,121337.11538461555,128000,6662.88461538445,0,18,121,false,0
26,0,515,121436.15384615402,132600,11163.846153845981,0,0,92,false,0
27,0,407,121514.42307692325,138000,16485.576923076747,0,0,108,true,0
28,0,315,121575.00000000017,142600,21024.999999999825,0,0,92,true,0
29,0,244,121621.92307692325,146150,24528.076923076747,0,0,71,true,0
30,0,167,121654.03846153864,150000,28345.961538461357,0,0,77,true,0
