ticks,inventory-position,ss-position,cost,revenue,profit,shortage-cost-now,shortage-amount,common-demand,disruption,total-reservation-quantity
0,0,591,118508.19230769231,4900,-113608.19230769231,0,0,98,false,0
1,0,591,118576.38461538462,10050,-108526.38461538462,0,4,107,false,0
2,0,591,118644.57692307694,14900,-103744.57692307694,0,0,97,false,0
3,0,591,118712.76923076925,19950,-98762.76923076925,0,0,101,false,0
4,0,591,118780.96153846156,24350,-94430.96153846156,0,0,88,false,0
5,0,591,118849.15384615387,29400,-89449.15384615387,0,0,101,false,0
6,0,490,118905.69230769234,34450,-84455.69230769234,0,0,101,true,0
7,0,377,118949.19230769234,40100,-78849.19230769234,0,0,113,true,0
8,0,277,118981.15384615387,45100,-73881.15384615387,0,0,100,true,0
9,0,173,119001.1153846154,50300,-68701.1153846154,0,0,104,true,0
10,0,76,119009.88461538464,55150,-63859.88461538464,0,0,97,true,0
11,0,0,119009.88461538464,58950,-60059.88461538464,0,17,93,true,0
12,0,0,119009.88461538464,58950,-60059.88461538464,0,87,87,true,0
13,0,0,119009.88461538464,58950,-60059.88461538464,0,105,105,true,0
14,0,591,130898.07692307695,63450,-67448.07692307695,0,0,90,false,0
15,0,591,130966.26923076926,68600,-62366.26923076926,0,17,120,false,0
16,0,591,131034.46153846158,73750,-57284.461538461575,0,3,106,false,0
17,0,591,131102.65384615387,78900,-52202.65384615387,0,5,108,false,0
18,0,591,131170.84615384619,84050,-47120.846153846185,0,8,111,false,0
19,0,591,131239.0384615385,88350,-42889.0384615385,0,0,86,false,0
20,0,591,131307.2307692308,93500,-37807.23076923081,0,4,107,false,0
21,0,591,131375.42307692312,98100,-33275.42307692312,0,0,92,false,0
22,0,591,131443.61538461543,103100,-28343.615384615434,0,0,100,false,0
23,0,591,131511.80769230775,107900,-23611.807692307746,0,0,96,false,0
24,0,591,131580.00000000006,113050,-18530.00000000006,0,0,103,false,0
25,0,591,131648.19230769237,118200,-13448.19230769237,0,18,121,false,0
26,0,591,131716.38461538468,122800,-8916.384615384683,0,0,92,false,0
27,0,591,131784.576923077,127950,-3834.5769230769947,0,5,108,false,0
28,0,591,131852.7692307693,132550,697.2307692306931,0,0,92,false,0
29,0,591,131920.96153846162,136100,4179.038461538381,0,0,71,false,0
30,0,591,131989.15384615393,139950,7960.846153846069,0,0,77,false,0
